,adjectives,century,nouns,poem_id,rhymes,rhyming_adjectives,rhyming_nouns,rhyming_verbs,verbs,words
2306,6,xx,30,2306,16,6,6,3,6,93
2307,35,xx,110,2307,68,10,43,6,28,335
2308,5,xx,27,2308,16,3,6,5,8,82
2309,8,xx,22,2309,16,2,10,4,10,67
2310,20,xx,35,2310,20,7,10,1,13,112
2311,3,xx,29,2311,20,1,15,1,3,79
2312,13,xx,44,2312,20,3,14,3,7,112
2313,6,xx,26,2313,16,2,7,1,2,85
2314,1,xx,7,2314,4,0,1,3,2,22
2315,8,xx,31,2315,12,0,9,3,10,84
2316,2,xx,17,2316,8,2,4,0,2,47
2317,8,xx,23,2317,12,0,6,0,3,61
2318,2,xx,32,2318,16,1,10,4,6,81
2319,9,xx,34,2319,16,1,10,4,5,85
2320,13,xx,31,2320,16,0,13,1,6,86
2321,9,xx,35,2321,24,3,15,5,14,122
2322,7,xx,39,2322,16,1,14,1,8,100
2323,13,xx,27,2323,16,0,8,5,9,89
2324,11,xx,26,2324,14,1,7,3,7,85
2325,9,xx,27,2325,16,2,8,2,9,89
2326,7,xx,16,2326,14,2,7,2,9,67
2327,15,xx,28,2327,12,7,4,1,11,88
2328,16,xx,77,2328,48,2,29,11,20,227
2329,1,xx,11,2329,4,0,4,0,1,25
2330,11,xx,39,2330,16,5,7,1,14,105
2331,7,xx,25,2331,18,4,10,4,7,66
2332,6,xx,23,2332,10,0,6,4,9,69
2333,2,xx,5,2333,4,0,4,0,1,28
2334,8,xx,24,2334,12,3,7,0,4,60
2335,4,xx,26,2335,16,0,7,6,16,104
2336,27,xx,120,2336,60,6,36,11,55,391
2337,18,xx,69,2337,28,1,15,4,30,228
2338,7,xx,28,2338,0,0,0,0,15,124
2339,10,xx,21,2339,8,0,8,0,4,62
2340,8,xx,20,2340,14,0,5,6,14,80
2341,10,xx,26,2341,12,1,7,3,10,81
2342,6,xx,25,2342,12,3,7,2,8,66
2343,8,xx,38,2343,20,2,9,6,20,147
2344,5,xx,17,2344,10,1,3,5,9,49
2345,19,xx,48,2345,18,7,11,0,4,121
2346,10,xx,16,2346,10,7,3,0,1,53
2347,5,xx,29,2347,16,1,8,7,17,108
2348,46,xx,151,2348,52,0,39,7,46,453
2349,6,xx,35,2349,16,4,9,1,18,129
2350,13,xx,25,2350,10,3,3,4,7,70
2351,18,xx,65,2351,48,6,20,11,26,241
2352,2,xx,8,2352,4,0,3,0,0,26
2353,20,xx,70,2353,28,4,20,2,19,180
2354,10,xx,49,2354,42,5,14,8,26,226
2355,5,xx,19,2355,8,1,3,4,7,47
2356,13,xx,31,2356,24,4,16,4,5,100
2357,13,xx,13,2357,10,1,4,3,9,65
2358,16,xx,70,2358,20,2,12,5,22,198
2359,21,xx,44,2359,18,4,10,4,12,117
2360,32,xx,89,2360,32,4,22,6,30,258
2361,12,xx,32,2361,14,1,8,3,10,100
2362,12,xx,32,2362,18,2,12,3,11,99
2363,11,xx,28,2363,12,0,9,3,6,81
2364,126,xx,536,2364,444,50,244,120,223,1722
2365,10,xx,31,2365,12,3,5,3,2,80
2366,11,xx,32,2366,20,0,18,1,3,77
2367,9,xx,19,2367,12,3,8,1,6,76
2368,17,xx,60,2368,24,3,16,4,14,147
2369,17,xx,50,2369,22,3,19,0,10,148
2370,4,xx,24,2370,16,2,10,4,15,89
2371,7,xx,37,2371,16,1,8,5,15,111
2372,6,xx,31,2372,12,1,8,3,11,77
2373,4,xx,28,2373,12,0,8,3,8,77
2374,20,xx,32,2374,14,4,9,1,8,90
2375,26,xx,52,2375,28,6,14,5,28,204
2376,5,xx,16,2376,8,0,3,3,9,52
2377,10,xx,42,2377,20,1,16,1,19,118
2378,14,xx,18,2378,8,4,2,2,2,49
2379,5,xx,22,2379,10,3,4,2,7,72
2380,34,xx,72,2380,34,11,17,5,16,210
2381,6,xx,27,2381,16,3,7,4,17,104
2382,69,xx,201,2382,90,16,59,13,63,624
2383,6,xx,20,2383,8,0,2,4,10,68
2384,6,xx,10,2384,12,4,5,2,1,32
2385,6,xx,24,2385,12,2,6,3,5,62
2386,13,xx,42,2386,16,0,12,4,12,117
2387,9,xx,34,2387,14,3,11,0,7,86
2388,12,xx,44,2388,16,2,9,3,13,126
2389,9,xx,18,2389,8,0,8,0,3,48
2390,15,xx,50,2390,22,1,18,3,22,155
2391,1,xx,25,2391,16,0,11,3,11,79
2392,9,xx,33,2392,12,0,12,0,7,82
2393,24,xx,68,2393,32,4,26,2,28,175
2394,13,xx,26,2394,12,0,10,1,8,82
2395,16,xx,39,2395,28,0,20,6,16,126
2396,11,xx,14,2396,6,1,4,1,3,43
2397,19,xx,55,2397,32,7,19,3,27,199
2398,24,xx,41,2398,26,7,13,3,14,142
2399,50,xx,155,2399,74,4,54,10,52,480
2400,6,xx,49,2400,16,1,12,1,17,153
2401,6,xx,21,2401,8,1,6,0,6,75
2402,34,xx,79,2402,24,2,17,1,31,276
2403,6,xx,30,2403,10,0,8,1,11,87
2404,5,xx,18,2404,8,0,2,4,12,75
2405,4,xx,17,2405,8,0,7,0,5,57
2406,0,xx,17,2406,10,1,5,3,11,59
2407,34,xx,115,2407,44,4,26,10,49,427
2408,7,xx,23,2408,8,4,3,0,5,65
2409,6,xx,39,2409,24,0,19,5,13,113
2410,12,xx,29,2410,10,1,7,2,10,70
2411,7,xx,20,2411,8,2,3,3,7,56
2412,4,xx,12,2412,6,0,2,1,5,51
2413,14,xx,45,2413,24,2,7,14,27,148
2414,4,xx,21,2414,8,1,6,1,5,70
2415,8,xx,34,2415,16,0,7,9,28,141
2416,2,xx,18,2416,8,5,3,0,7,52
2417,3,xx,25,2417,8,0,5,1,12,74
2418,1,xx,15,2418,8,1,3,3,9,67
2419,14,xx,62,2419,42,2,31,4,29,238
2420,19,xx,75,2420,48,8,37,3,16,200
2421,12,xx,26,2421,24,2,10,3,21,138
2422,19,xx,52,2422,32,3,21,4,24,195
2423,9,xx,27,2423,20,3,15,2,8,90
2424,23,xx,74,2424,30,0,20,8,15,205
2425,6,xx,17,2425,8,0,4,4,7,64
2426,17,xx,53,2426,36,3,21,5,20,184
2427,13,xx,40,2427,26,3,16,1,19,167
2428,16,xx,57,2428,40,3,21,8,25,217
2429,21,xx,71,2429,38,1,29,6,22,210
2430,34,xx,158,2430,96,7,62,12,38,459
2431,20,xx,65,2431,32,1,22,7,18,182
2432,19,xx,70,2432,44,1,34,4,31,243
2433,6,xx,23,2433,8,0,5,2,4,63
2434,6,xx,16,2434,8,0,6,2,9,54
2435,8,xx,31,2435,16,1,13,1,17,115
2436,7,xx,21,2436,16,2,6,5,11,99
2437,8,xx,18,2437,8,1,5,1,4,65
2438,11,xx,28,2438,16,1,9,6,17,114
2439,10,xx,36,2439,18,4,11,0,13,113
2440,1,xx,13,2440,4,1,3,0,1,38
2441,11,xx,18,2441,0,0,0,0,12,102
2442,8,xx,27,2442,16,0,9,6,14,104
2443,5,xx,25,2443,8,0,8,0,8,80
2444,2,xx,12,2444,6,0,3,3,8,46
2445,2,xx,23,2445,12,3,9,0,8,81
2446,3,xx,10,2446,8,0,3,4,8,42
2447,6,xx,18,2447,8,1,5,2,13,69
2448,10,xx,35,2448,14,0,8,2,11,120
2449,5,xx,25,2449,10,1,8,1,6,60
2450,7,xx,17,2450,10,0,6,2,9,66
2451,6,xx,19,2451,12,5,6,0,2,53
2452,5,xx,28,2452,24,1,12,6,15,108
2453,6,xx,23,2453,16,4,6,6,9,68
2454,0,xx,21,2454,14,0,10,2,8,69
2455,8,xx,25,2455,12,2,5,2,9,98
2456,2,xx,26,2456,10,0,5,5,13,78
2457,8,xx,31,2457,14,0,7,4,10,104
2458,5,xx,20,2458,12,2,9,1,5,69
2459,3,xx,10,2459,10,0,1,4,13,61
2460,4,xx,11,2460,6,0,4,1,4,57
2461,4,xx,46,2461,36,4,20,8,15,136
2462,6,xx,35,2462,16,3,7,3,13,106
2463,10,xx,17,2463,14,0,4,7,13,83
2464,5,xx,23,2464,8,0,6,2,11,78
2465,9,xx,12,2465,10,1,5,3,6,55
2466,6,xx,19,2466,12,4,4,0,14,83
2467,5,xx,19,2467,8,1,4,3,3,50
2468,12,xx,87,2468,52,6,40,4,24,225
2469,10,xx,27,2469,12,0,8,4,6,64
2470,15,xx,44,2470,22,4,12,6,24,139
2471,5,xx,28,2471,10,3,6,1,3,57
2472,15,xx,79,2472,62,5,33,8,36,291
2473,6,xx,16,2473,8,1,5,0,6,48
2474,13,xx,60,2474,38,6,20,9,29,232
2475,13,xx,42,2475,18,6,9,2,11,132
2476,11,xx,16,2476,22,6,7,6,7,78
2477,5,xx,19,2477,12,0,9,3,7,72
2478,5,xx,19,2478,12,3,4,5,10,73
2479,11,xx,56,2479,26,2,21,3,8,166
2480,5,xx,20,2480,16,1,5,6,12,66
2481,4,xx,16,2481,8,1,4,2,5,47
2482,2,xx,20,2482,10,0,6,2,8,62
2483,1,xx,15,2483,12,0,6,4,5,51
2484,9,xx,20,2484,12,0,9,3,8,62
2485,5,xx,27,2485,8,0,5,2,8,72
2486,9,xx,48,2486,20,0,12,6,11,142
2487,3,xx,7,2487,6,4,2,0,4,33
2488,1,xx,13,2488,6,0,5,1,6,39
2489,11,xx,55,2489,28,3,20,5,17,174
2490,26,xx,107,2490,80,7,47,15,45,407
2491,5,xx,10,2491,8,4,4,0,6,43
2492,23,xx,117,2492,56,3,42,8,49,351
2493,5,xx,18,2493,16,5,5,4,8,70
2494,20,xx,136,2494,76,1,47,22,56,433
2495,5,xx,46,2495,34,2,20,7,15,148
2496,11,xx,44,2496,18,1,12,4,9,141
2497,8,xx,33,2497,20,3,10,6,14,109
2498,4,xx,15,2498,10,1,5,3,6,52
2499,13,xx,84,2499,52,6,40,3,26,225
2500,7,xx,30,2500,24,4,10,6,15,128
2501,11,xx,29,2501,16,5,7,2,8,83
2502,14,xx,69,2502,40,1,26,6,33,280
2503,12,xx,45,2503,20,2,11,4,11,123
2504,2,xx,36,2504,20,2,10,2,10,136
2505,15,xx,98,2505,56,4,36,12,27,279
2506,10,xx,31,2506,12,2,9,1,6,87
2507,14,xx,37,2507,14,0,11,2,16,121
2508,9,xx,41,2508,28,1,21,2,14,148
2509,7,xx,14,2509,10,0,5,4,6,50
2510,10,xx,27,2510,12,1,6,4,8,109
2511,5,xx,25,2511,20,3,14,1,3,57
2512,2,xx,15,2512,8,0,8,0,1,40
2513,1,xx,21,2513,8,0,6,1,11,49
2514,5,xx,17,2514,8,1,6,1,5,42
2515,4,xx,10,2515,8,0,4,3,5,36
2516,6,xx,24,2516,6,1,4,1,13,64
2517,5,xx,13,2517,6,0,6,0,2,31
2518,12,xx,31,2518,10,0,9,1,9,70
2519,1,xx,21,2519,8,0,3,2,3,45
2520,4,xx,16,2520,8,0,5,2,4,37
2521,0,xx,6,2521,4,0,1,1,2,22
2522,0,xx,7,2522,2,0,1,0,1,14
2523,6,xx,11,2523,4,0,3,1,5,35
2524,0,xx,9,2524,6,1,5,0,4,29
2525,5,xx,18,2525,6,2,3,0,3,38
2526,4,xx,13,2526,6,2,3,1,2,44
2527,4,xx,14,2527,8,0,5,2,1,32
2528,2,xx,15,2528,8,0,4,2,6,47
2529,8,xx,27,2529,16,2,11,2,9,72
2530,2,xx,9,2530,6,0,4,1,5,35
2531,1,xx,10,2531,4,0,4,0,3,27
2532,9,xx,11,2532,10,1,7,1,2,46
2533,2,xx,7,2533,2,0,2,0,3,23
2534,7,xx,23,2534,12,1,10,1,5,69
2535,5,xx,22,2535,12,2,7,2,9,65
2536,6,xx,21,2536,14,1,5,3,15,99
2537,26,xx,100,2537,72,7,44,9,52,397
2538,3,xx,7,2538,4,0,2,2,5,28
2539,2,xx,12,2539,6,0,4,2,4,35
2540,1,xx,16,2540,4,0,2,1,2,34
2541,0,xx,7,2541,4,0,2,1,3,25
2542,1,xx,11,2542,8,1,3,3,2,41
2543,4,xx,5,2543,2,1,0,0,0,21
2544,0,xx,3,2544,2,0,0,1,3,20
2545,1,xx,7,2545,4,1,1,1,1,31
2546,1,xx,6,2546,2,1,0,1,2,21
2547,5,xx,3,2547,6,3,0,0,1,35
2548,0,xx,12,2548,2,0,0,0,1,23
2549,0,xx,10,2549,2,0,1,1,3,20
2550,4,xx,33,2550,30,4,13,7,17,170
2551,0,xx,16,2551,4,0,3,1,2,30
2552,1,xx,5,2552,4,0,3,0,1,28
2553,2,xx,12,2553,4,0,2,0,7,54
2554,0,xx,6,2554,2,0,0,0,2,24
2555,3,xx,13,2555,6,0,3,3,6,57
2556,0,xx,11,2556,0,0,0,0,3,32
2557,1,xx,9,2557,4,0,2,1,3,28
2558,1,xx,10,2558,6,0,5,0,7,44
2559,6,xx,20,2559,14,5,6,2,11,78
2560,0,xx,13,2560,6,0,2,3,5,45
2561,0,xx,9,2561,4,0,3,1,3,26
2562,1,xx,8,2562,4,0,4,0,0,20
2563,0,xx,12,2563,2,0,0,2,3,32
2564,0,xx,15,2564,4,0,1,3,5,31
2565,2,xx,26,2565,20,0,17,2,8,83
2566,4,xx,13,2566,8,2,1,3,10,63
2567,4,xx,14,2567,12,0,6,3,11,93
2568,16,xx,114,2568,88,5,75,4,41,522
2569,1,xx,4,2569,2,1,1,0,2,21
2570,11,xx,33,2570,20,1,15,4,15,136
2571,9,xx,29,2571,12,0,7,4,12,83
2572,7,xx,11,2572,6,1,4,0,6,43
2573,2,xx,9,2573,4,1,1,1,3,38
2574,4,xx,40,2574,14,0,10,4,9,86
2575,6,xx,27,2575,10,1,9,0,6,67
2576,11,xx,23,2576,24,10,9,3,9,106
2577,3,xx,12,2577,2,2,0,0,1,35
2578,1,xx,7,2578,6,0,1,1,8,49
2579,7,xx,42,2579,16,0,11,3,20,129
2580,6,xx,27,2580,14,0,11,3,14,77
2581,9,xx,21,2581,14,3,8,3,14,102
2582,9,xx,40,2582,20,3,11,3,12,114
2583,1,xx,2,2583,2,0,1,0,3,20
2584,1,xx,6,2584,2,0,0,2,4,20
2585,2,xx,15,2585,8,0,7,1,6,56
2586,3,xx,19,2586,8,0,8,0,6,62
2587,4,xx,25,2587,14,0,8,5,7,79
2588,96,xx,469,2588,286,28,171,78,207,1880
2589,4,xx,29,2589,14,2,8,3,8,72
2590,3,xx,10,2590,4,0,3,0,3,36
2591,6,xx,8,2591,6,3,2,0,4,37
2592,11,xx,41,2592,16,2,7,2,7,93
2593,5,xx,17,2593,10,0,7,2,8,70
2594,8,xx,25,2594,8,2,6,0,1,46
2595,3,xx,44,2595,20,0,18,2,10,126
2596,1,xx,2,2596,2,0,1,1,2,19
2597,5,xx,29,2597,8,0,7,1,9,65
2598,4,xx,42,2598,24,1,14,7,12,131
2599,8,xx,20,2599,10,4,3,3,6,72
2600,4,xx,26,2600,10,0,7,2,6,65
2601,7,xx,29,2601,12,1,10,1,8,86
2602,10,xx,45,2602,16,1,12,3,8,105
2603,4,xx,41,2603,26,3,11,4,20,135
2604,5,xx,25,2604,10,0,8,1,3,63
2605,4,xx,35,2605,12,0,10,1,7,87
2606,8,xx,39,2606,20,0,17,2,14,112
2607,24,xx,112,2607,66,15,35,9,23,368
2608,4,xx,10,2608,4,0,3,1,1,32
2609,4,xx,8,2609,4,3,1,0,0,37
2610,15,xx,55,2610,20,1,17,1,11,133
2611,8,xx,26,2611,14,2,7,3,11,88
2612,14,xx,37,2612,24,7,13,4,17,154
2613,0,xx,12,2613,4,2,2,0,0,21
2614,33,xx,180,2614,170,19,106,34,67,583
2615,15,xx,50,2615,26,5,14,5,15,207
2616,4,xx,25,2616,10,0,5,0,9,91
2617,3,xx,10,2617,6,2,3,1,5,40
2618,0,xx,7,2618,4,0,2,1,1,22
2619,13,xx,29,2619,12,0,9,2,2,83
2620,4,xx,12,2620,8,0,6,2,1,35
2621,1,xx,10,2621,6,1,3,0,1,42
2622,7,xx,34,2622,14,3,9,2,9,81
2623,11,xx,58,2623,24,2,20,1,15,147
2624,6,xx,34,2624,14,0,5,8,9,95
2625,12,xx,30,2625,18,0,15,2,8,98
2626,8,xx,35,2626,18,4,13,1,3,129
2627,3,xx,31,2627,14,0,11,3,7,89
2628,2,xx,15,2628,12,1,9,1,11,85
2629,5,xx,28,2629,16,4,8,4,10,115
2630,2,xx,13,2630,8,0,7,1,2,51
2631,6,xx,30,2631,20,2,11,5,8,117
2632,0,xx,19,2632,8,0,6,2,3,50
2633,6,xx,18,2633,18,1,7,8,7,106
2634,7,xx,20,2634,12,2,9,1,2,67
2635,5,xx,24,2635,12,1,8,2,10,84
2636,5,xx,31,2636,16,0,10,4,6,106
2637,7,xx,19,2637,16,2,7,5,2,60
2638,11,xx,26,2638,16,1,14,1,9,91
2639,10,xx,34,2639,28,3,13,7,17,149
2640,4,xx,31,2640,16,0,9,5,10,98
2641,14,xx,51,2641,44,2,34,5,17,192
2642,6,xx,13,2642,6,0,5,0,4,42
2643,4,xx,33,2643,16,0,10,3,14,145
2644,5,xx,25,2644,12,1,9,2,8,74
2645,1,xx,12,2645,6,1,4,1,1,41
2646,3,xx,27,2646,16,0,14,1,3,87
2647,2,xx,10,2647,6,0,3,2,1,48
2648,7,xx,15,2648,12,4,7,0,3,50
2649,2,xx,10,2649,8,0,4,2,12,61
2650,4,xx,27,2650,16,1,8,6,9,89
2651,9,xx,30,2651,16,2,10,1,6,114
2652,10,xx,23,2652,12,0,12,0,11,82
2653,3,xx,23,2653,12,1,10,1,4,66
2654,9,xx,7,2654,16,7,7,1,6,73
2655,10,xx,28,2655,18,2,10,3,10,95
2656,4,xx,19,2656,12,2,6,2,8,92
2657,9,xx,14,2657,18,4,7,6,11,80
2658,3,xx,22,2658,14,0,11,3,6,63
2659,2,xx,8,2659,6,1,3,1,5,29
2660,2,xx,4,2660,2,1,1,0,0,22
2661,2,xx,17,2661,8,1,5,1,4,67
2662,0,xx,7,2662,6,0,2,2,7,46
2663,7,xx,15,2663,8,2,6,0,2,47
2664,6,xx,14,2664,12,3,6,3,4,63
2665,9,xx,25,2665,18,3,11,0,6,98
2666,6,xx,22,2666,12,1,9,1,8,77
2667,8,xx,32,2667,20,4,13,2,3,85
2668,2,xx,18,2668,8,0,5,0,0,43
2669,5,xx,20,2669,8,2,5,0,3,59
2670,12,xx,48,2670,44,4,26,9,17,179
2671,5,xx,5,2671,6,2,2,1,4,43
2672,2,xx,18,2672,10,1,7,1,3,55
2673,5,xx,20,2673,12,2,7,3,6,83
2674,1,xx,6,2674,6,1,3,2,14,53
2675,1,xx,6,2675,4,1,3,0,0,23
2676,7,xx,47,2676,36,0,24,7,4,136
2677,2,xx,19,2677,10,0,9,0,0,56
2678,2,xx,5,2678,4,1,2,1,3,25
2679,7,xx,14,2679,8,3,4,1,1,45
2680,3,xx,5,2680,4,0,3,0,2,23
2681,3,xx,13,2681,6,0,6,0,9,40
2682,4,xx,7,2682,6,0,3,1,2,32
2683,3,xx,7,2683,4,1,3,0,7,36
2684,0,xx,12,2684,8,0,8,0,2,35
2685,2,xx,8,2685,4,0,4,0,1,38
2686,2,xx,13,2686,6,0,5,0,6,47
2687,10,xx,9,2687,0,0,0,0,3,43
2688,4,xx,19,2688,8,0,5,2,8,79
2689,9,xx,48,2689,30,3,15,7,13,155
2690,11,xx,48,2690,28,3,20,2,11,166
2691,3,xx,8,2691,8,0,7,0,4,40
2692,8,xx,24,2692,16,0,10,6,13,103
2693,12,xx,42,2693,24,10,11,3,12,153
2694,1,xx,13,2694,8,1,6,1,6,43
2695,3,xx,17,2695,10,0,4,3,6,75
2696,2,xx,13,2696,8,3,2,1,8,66
2697,3,xx,7,2697,6,0,2,4,5,34
2698,6,xx,21,2698,16,4,6,1,8,74
2699,10,xx,55,2699,26,4,15,6,16,149
2700,4,xx,23,2700,14,0,10,3,6,88
2701,12,xx,32,2701,18,5,8,3,10,124
2702,2,xx,7,2702,4,1,1,2,5,29
2703,0,xx,13,2703,8,0,3,2,4,35
2704,8,xx,12,2704,8,0,5,3,1,53
2705,4,xx,24,2705,18,1,8,1,8,112
2706,4,xx,33,2706,14,0,13,1,4,79
2707,4,xx,11,2707,6,3,3,0,2,43
2708,3,xx,42,2708,24,1,21,2,15,110
2709,11,xx,34,2709,24,10,12,2,12,124
2710,10,xx,28,2710,16,0,12,4,7,115
2711,3,xx,17,2711,8,1,7,0,0,41
2712,7,xx,28,2712,12,0,9,2,8,87
2713,2,xx,21,2713,8,6,2,0,0,63
2714,0,xx,11,2714,4,0,3,0,0,34
2715,5,xx,19,2715,8,0,8,0,8,54
2716,0,xx,12,2716,8,0,4,1,1,40
2717,5,xx,13,2717,4,1,2,1,1,37
2718,0,xx,11,2718,6,1,3,0,5,57
2719,5,xx,21,2719,14,2,8,2,4,76
2720,4,xx,17,2720,16,1,10,3,3,82
2721,4,xx,17,2721,10,0,7,2,4,65
2722,2,xx,25,2722,14,1,11,1,4,82
2723,2,xx,32,2723,16,2,10,3,17,102
2724,2,xx,24,2724,12,0,9,2,9,91
2725,3,xx,18,2725,12,0,11,1,6,53
2726,3,xx,25,2726,22,1,10,4,4,99
2727,5,xx,48,2727,24,3,17,2,9,156
2728,4,xx,43,2728,30,0,18,5,8,176
2729,0,xx,13,2729,6,0,4,2,5,37
2730,5,xx,9,2730,4,0,3,1,3,35
2731,12,xx,15,2731,16,11,3,1,2,70
2732,1,xx,15,2732,6,0,4,2,5,41
2733,2,xx,13,2733,10,1,7,2,2,38
2734,1,xx,8,2734,4,0,2,2,4,25
2735,2,xx,18,2735,18,0,11,6,9,82
2736,3,xx,18,2736,14,0,7,5,6,61
2737,5,xx,19,2737,10,1,7,0,5,65
2738,15,xx,32,2738,18,0,15,2,2,99
2739,9,xx,23,2739,8,0,7,1,2,65
2740,4,xx,10,2740,6,3,3,0,0,38
2741,3,xx,20,2741,12,3,7,0,3,59
2742,4,xx,16,2742,10,1,5,2,11,82
2743,19,xx,118,2743,40,1,30,3,24,342
2744,22,xx,107,2744,50,2,31,5,40,369
2745,2,xx,17,2745,10,2,2,3,10,70
2746,10,xx,54,2746,28,2,20,2,15,170
2747,56,xx,151,2747,66,4,36,12,71,583
2748,34,xx,130,2748,76,6,34,17,55,497
2749,7,xx,48,2749,18,1,6,5,23,162
2750,58,xx,214,2750,134,17,85,24,52,667
2751,19,xx,53,2751,20,2,13,4,13,151
2752,6,xx,41,2752,28,1,18,7,26,168
2753,39,xx,114,2753,56,3,34,7,53,419
2754,5,xx,41,2754,14,0,8,2,14,139
2755,7,xx,37,2755,16,1,12,2,21,126
2756,7,xx,24,2756,16,4,9,0,6,94
2757,3,xx,23,2757,8,1,5,1,11,71
2758,12,xx,38,2758,36,1,21,8,15,157
2759,1,xx,3,2759,4,0,2,2,4,17
2760,3,xx,18,2760,10,1,5,4,6,55
2761,0,xx,9,2761,2,1,1,0,1,19
2762,1,xx,29,2762,8,0,6,2,5,75
2763,7,xx,35,2763,16,3,9,1,15,126
2764,2,xx,6,2764,4,1,1,1,3,24
2765,9,xx,28,2765,12,2,9,1,10,96
2766,7,xx,22,2766,8,0,5,1,2,58
2767,6,xx,24,2767,16,1,12,0,13,106
2768,1,xx,8,2768,4,1,2,1,2,29
2769,4,xx,44,2769,32,2,22,3,15,165
2770,7,xx,47,2770,28,0,19,2,16,175
2771,6,xx,29,2771,16,1,12,3,9,97
2772,10,xx,38,2772,22,1,9,8,15,134
2773,15,xx,54,2773,36,1,28,3,31,223
2774,1,xx,11,2774,4,0,2,1,5,30
2775,3,xx,12,2775,8,1,3,3,9,56
2776,13,xx,26,2776,12,1,10,1,6,100
2777,8,xx,24,2777,20,3,9,6,18,113
2778,32,xx,140,2778,60,8,47,3,37,377
2779,9,xx,40,2779,28,3,16,6,13,124
2780,6,xx,22,2780,10,0,5,5,7,67
2781,7,xx,28,2781,12,1,7,3,3,88
2782,9,xx,30,2782,14,4,7,1,7,83
2783,11,xx,48,2783,16,1,9,4,18,164
2784,50,xx,127,2784,66,12,39,7,43,441
2785,9,xx,23,2785,16,0,11,4,10,88
2786,10,xx,51,2786,28,0,20,1,19,178
2787,6,xx,16,2787,12,3,6,1,4,58
2788,3,xx,7,2788,4,1,3,0,5,37
2789,9,xx,34,2789,22,2,8,7,15,110
2790,12,xx,52,2790,24,2,18,3,17,155
2791,3,xx,34,2791,14,1,11,1,9,94
2792,5,xx,22,2792,12,3,7,1,7,81
2793,17,xx,47,2793,38,6,22,7,20,187
2794,8,xx,27,2794,12,2,9,0,4,79
2795,4,xx,21,2795,18,1,9,4,16,99
2796,14,xx,63,2796,22,4,15,2,23,183
2797,6,xx,19,2797,10,0,7,2,7,68
2798,8,xx,20,2798,12,2,9,0,1,54
2799,14,xx,83,2799,48,3,24,14,59,373
2800,17,xx,48,2800,34,2,19,6,30,220
2801,18,xx,59,2801,24,0,15,6,16,187
2802,4,xx,37,2802,24,0,13,8,18,138
2803,10,xx,48,2803,16,1,6,5,15,190
2804,2,xx,26,2804,12,1,10,1,7,70
2805,7,xx,17,2805,8,2,5,1,10,61
2806,3,xx,40,2806,28,2,15,7,20,125
2807,16,xx,68,2807,40,6,26,4,22,209
2808,8,xx,29,2808,20,0,11,7,13,112
2809,2,xx,13,2809,8,2,5,1,2,40
2810,2,xx,23,2810,16,1,9,0,7,71
2811,4,xx,18,2811,12,0,9,1,6,59
2812,11,xx,25,2812,16,1,9,2,5,72
2813,4,xx,29,2813,16,0,8,7,11,70
2814,10,xx,38,2814,26,3,20,2,17,135
2815,53,xx,187,2815,84,17,46,15,67,697
2816,8,xx,28,2816,12,3,7,2,10,90
2817,8,xx,59,2817,36,4,26,2,24,184
2818,5,xx,24,2818,20,2,11,4,14,86
2819,0,xx,22,2819,8,0,7,1,3,57
2820,9,xx,39,2820,24,5,17,1,11,114
2821,6,xx,12,2821,8,3,4,1,5,59
2822,8,xx,32,2822,12,0,6,2,2,82
2823,4,xx,34,2823,32,1,16,8,18,129
2824,0,xx,16,2824,8,0,5,1,7,52
2825,2,xx,13,2825,8,0,4,1,4,34
2826,27,xx,80,2826,40,4,24,8,37,353
2827,39,xx,121,2827,48,5,33,7,50,430
2828,5,xx,12,2828,8,0,6,0,4,41
2829,1,xx,34,2829,12,0,9,1,5,111
2830,10,xx,15,2830,12,0,7,4,6,60
2831,11,xx,27,2831,14,1,11,2,2,91
2832,6,xx,29,2832,12,3,6,3,14,87
2833,17,xx,17,2833,12,1,9,1,9,76
2834,5,xx,22,2834,12,1,7,3,8,80
2835,9,xx,41,2835,16,0,15,1,11,116
2836,12,xx,31,2836,18,1,11,4,24,161
2837,10,xx,24,2837,22,0,10,7,16,114
2838,8,xx,22,2838,12,0,9,3,3,75
2839,6,xx,23,2839,20,6,8,4,7,91
2840,7,xx,18,2840,10,1,7,1,6,63
2841,18,xx,44,2841,26,8,14,2,14,140
2842,5,xx,11,2842,6,1,3,2,4,47
2843,4,xx,16,2843,12,1,7,2,8,65
2844,5,xx,18,2844,12,2,7,3,2,38
2845,13,xx,39,2845,16,1,8,6,17,126
2846,12,xx,45,2846,26,2,23,0,10,122
2847,2,xx,16,2847,12,0,3,4,5,70
2848,6,xx,26,2848,16,0,9,5,14,95
2849,5,xx,31,2849,12,0,8,3,11,93
2850,5,xx,24,2850,12,0,10,1,7,69
2851,5,xx,14,2851,12,0,6,2,4,61
2852,1,xx,14,2852,10,0,8,0,8,62
2853,13,xx,44,2853,20,4,11,4,11,116
2854,2,xx,12,2854,12,0,4,8,15,65
2855,4,xx,23,2855,10,1,8,0,4,63
2856,9,xx,28,2856,16,3,12,0,10,88
2857,10,xx,36,2857,14,1,11,1,6,96
2858,6,xx,24,2858,16,0,11,4,15,98
2859,10,xx,29,2859,18,0,8,8,9,86
2860,7,xx,26,2860,16,0,8,6,12,96
2861,4,xx,13,2861,8,0,5,2,9,61
2862,0,xx,22,2862,18,0,10,6,11,112
